station_id,name,day_date,temperature_avg,zscore
IN009010500,"ANEKAL, IN",1963-11-11,21.8,-1.3144530586347571
IN009012800,"BANGALORE HINDUSTAN, IN",1958-10-24,22.1,-1.1185105680549623
IN009012800,"BANGALORE HINDUSTAN, IN",1970-05-12,21.6,-1.1390897486921174
IN009011801,"ATTIBELE, IN",1964-09-26,21,-1.4921894611950315
IN009010500,"ANEKAL, IN",1957-05-19,32.7,1.2023367767252733
IN009012800,"BANGALORE HINDUSTAN, IN",1951-03-22,22.4,-1.1061630596726693
IN009010500,"ANEKAL, IN",1918-03-25,32.3,1.10997751671206
IN009010500,"ANEKAL, IN",1951-11-03,22.3,-1.199003983618242
IN009010500,"ANEKAL, IN",1969-06-11,34.3,1.5717738167781206
IN009010500,"ANEKAL, IN",1969-11-17,32.5,1.1561571467186667
IN009010500,"ANEKAL, IN",1907-09-28,21.7,-1.3375428736380603
IN009010500,"ANEKAL, IN",1947-06-25,20.2,-1.6838900986876058
IN009010500,"ANEKAL, IN",1930-10-07,34,1.502504371768212
IN009012800,"BANGALORE HINDUSTAN, IN",1951-09-18,21.6,-1.1390897486921174
IN009011801,"ATTIBELE, IN",1964-02-25,20.9,-1.5152641215652811
IN009010500,"ANEKAL, IN",1956-03-19,22.8,-1.0835549086017269
IN009011400,"VARTUR, IN",1956-05-22,32.5,1.1381385777812232
IN009010500,"ANEKAL, IN",1906-11-16,22.1,-1.2451836136248478
IN009012800,"BANGALORE HINDUSTAN, IN",1957-09-03,23,-1.0814680429080832
IN009011801,"ATTIBELE, IN",1961-03-30,34,1.5075163869373909
IN009010500,"ANEKAL, IN",1921-10-28,34.3,1.5717738167781206
IN009011801,"ATTIBELE, IN",1960-09-21,32.1,1.0690978399026525
IN009012800,"BANGALORE HINDUSTAN, IN",1944-09-28,74,1.0176083820817439
IN009011400,"VARTUR, IN",1958-05-27,21.8,-1.300916964117608
IN009010500,"ANEKAL, IN",1947-02-11,22.7,-1.10664472360503
IN009010500,"ANEKAL, IN",1933-02-06,33.2,1.3177858517417884
IN009011400,"VARTUR, IN",1962-06-04,21.8,-1.300916964117608
IN009012800,"BANGALORE HINDUSTAN, IN",1969-09-13,23.5,-1.0608888622709278
IN009010500,"ANEKAL, IN",1906-07-02,32,1.0407080717021515
IN009010500,"ANEKAL, IN",1939-05-31,32.8,1.2254265917285752
IN009010500,"ANEKAL, IN",1913-03-04,33.2,1.3177858517417884
IN009010500,"ANEKAL, IN",1910-05-25,22.2,-1.2220937986215452
IN009010500,"ANEKAL, IN",1912-01-03,32.9,1.2485164067318784
IN009010500,"ANEKAL, IN",1920-11-28,21.4,-1.4068123186479697
IN009011801,"ATTIBELE, IN",1962-01-27,21.7,-1.3306668386032858
IN009010500,"ANEKAL, IN",1904-03-08,20.1,-1.7069799136909083
IN009010500,"ANEKAL, IN",1934-04-15,20.1,-1.7069799136909083
IN009010500,"ANEKAL, IN",1929-08-28,32.4,1.1330673317153632
IN009011400,"VARTUR, IN",1960-07-17,32.2,1.0697538429616305
IN009010500,"ANEKAL, IN",1927-07-24,33.1,1.2946960367384852
IN009010500,"ANEKAL, IN",1904-03-24,34.3,1.5717738167781206
IN009011801,"ATTIBELE, IN",1962-02-13,34.8,1.6921136698993855
IN009010500,"ANEKAL, IN",1960-11-02,21.4,-1.4068123186479697
IN009012800,"BANGALORE HINDUSTAN, IN",2018-05-04,81,1.3057169110019162
IN009010500,"ANEKAL, IN",1923-10-18,23.1,-1.0142854635918175
IN009012800,"BANGALORE HINDUSTAN, IN",1964-03-02,21.2,-1.1555530932018416
IN009010500,"ANEKAL, IN",1915-12-31,32.1,1.063797886705455
IN009010500,"ANEKAL, IN",1934-10-20,22.7,-1.10664472360503
IN009012800,"BANGALORE HINDUSTAN, IN",1943-02-18,80,1.264558549727606
IN009010500,"ANEKAL, IN",1904-06-23,34.5,1.6179534467847272
IN009010500,"ANEKAL, IN",1907-04-20,21,-1.4991715786611814
IN009011801,"ATTIBELE, IN",1961-03-10,21.3,-1.422965480084283
IN009010500,"ANEKAL, IN",1967-12-25,22.3,-1.199003983618242
IN009010500,"ANEKAL, IN",1932-03-18,32.8,1.2254265917285752
IN009010500,"ANEKAL, IN",1936-08-15,20.3,-1.6608002836843025
IN009010500,"ANEKAL, IN",1931-04-04,20.7,-1.5684410236710906
IN009010500,"ANEKAL, IN",1908-02-16,33.1,1.2946960367384852
IN009011400,"VARTUR, IN",1956-04-23,32,1.0241640197485675
IN009011801,"ATTIBELE, IN",1957-05-27,20.6,-1.5844881026760287
IN009011400,"VARTUR, IN",1952-08-12,20,-1.7112253730351685
IN009012800,"BANGALORE HINDUSTAN, IN",2014-06-14,85,1.4703503560991575
IN009012800,"BANGALORE HINDUSTAN, IN",1952-04-04,22.6,-1.0979313874178072
IN009011400,"VARTUR, IN",1954-02-08,20.6,-1.5744559033959813
IN009010500,"ANEKAL, IN",1908-08-04,32.3,1.10997751671206
IN009010500,"ANEKAL, IN",1940-08-25,34.9,1.710312706797939
IN009012800,"BANGALORE HINDUSTAN, IN",1943-07-23,75,1.0587667433560541
IN009010500,"ANEKAL, IN",1953-01-29,20.3,-1.6608002836843025
IN009010500,"ANEKAL, IN",1958-12-27,33.4,1.3639654817483935
IN009010500,"ANEKAL, IN",1966-11-08,21.1,-1.476081763657878
IN009010500,"ANEKAL, IN",1966-10-17,32.2,1.0868877017087581
IN009010500,"ANEKAL, IN",1920-08-01,32.5,1.1561571467186667
IN009010500,"ANEKAL, IN",1951-02-14,21.3,-1.4299021336512723
IN009012800,"BANGALORE HINDUSTAN, IN",2018-03-24,81,1.3057169110019162
IN009012800,"BANGALORE HINDUSTAN, IN",1942-12-23,77,1.141083465904675
IN009012800,"BANGALORE HINDUSTAN, IN",2017-06-01,78,1.1822418271789852
IN009010500,"ANEKAL, IN",1951-10-13,21.4,-1.4068123186479697
IN009010500,"ANEKAL, IN",1909-09-15,34.7,1.6641330767913338
IN009010500,"ANEKAL, IN",1901-04-19,32,1.0407080717021515
IN009012800,"BANGALORE HINDUSTAN, IN",2018-10-10,76,1.0999251046303646
IN009010500,"ANEKAL, IN",1911-04-19,34.2,1.5486840017748187
IN009011400,"VARTUR, IN",1954-12-08,22.8,-1.0729678480522966
IN009010500,"ANEKAL, IN",1960-07-31,20.7,-1.5684410236710906
IN009012800,"BANGALORE HINDUSTAN, IN",2015-11-13,74,1.0176083820817439
IN009010500,"ANEKAL, IN",1937-04-02,20.1,-1.7069799136909083
IN009012800,"BANGALORE HINDUSTAN, IN",1954-04-16,22.4,-1.1061630596726693
IN009010500,"ANEKAL, IN",1930-03-24,21,-1.4991715786611814
IN009011801,"ATTIBELE, IN",1959-10-22,31.9,1.022948519162153
IN009010500,"ANEKAL, IN",1970-10-10,23,-1.037375278595121
IN009010500,"ANEKAL, IN",1940-08-22,20.2,-1.6838900986876058
IN009010500,"ANEKAL, IN",1929-07-12,21.7,-1.3375428736380603
IN009010500,"ANEKAL, IN",1966-03-26,31.9,1.017618256698848
IN009010500,"ANEKAL, IN",1953-12-04,21.2,-1.4529919486545755
IN009011801,"ATTIBELE, IN",1957-01-08,33.8,1.4613670661968914
IN009012800,"BANGALORE HINDUSTAN, IN",1954-03-24,21.8,-1.1308580764372556
IN009011801,"ATTIBELE, IN",1959-10-24,34.9,1.7151883302696351
IN009012800,"BANGALORE HINDUSTAN, IN",1956-09-06,20.8,-1.1720164377115658
IN009012800,"BANGALORE HINDUSTAN, IN",2017-06-26,74,1.0176083820817439
IN009010500,"ANEKAL, IN",1908-06-04,22.3,-1.199003983618242
IN009011801,"ATTIBELE, IN",1964-09-13,32.6,1.1844711417538996
IN009010500,"ANEKAL, IN",1947-03-26,34.2,1.5486840017748187
IN009012800,"BANGALORE HINDUSTAN, IN",1958-01-31,20.9,-1.167900601584135
IN009012800,"BANGALORE HINDUSTAN, IN",1968-12-08,20.9,-1.167900601584135
IN009012800,"BANGALORE HINDUSTAN, IN",1954-01-18,24.6,-1.0156146648691864
IN009010500,"ANEKAL, IN",1968-09-27,33.1,1.2946960367384852
IN009012800,"BANGALORE HINDUSTAN, IN",1949-08-01,22.9,-1.0855838790355141
IN009012800,"BANGALORE HINDUSTAN, IN",1942-09-29,76,1.0999251046303646
IN009012800,"BANGALORE HINDUSTAN, IN",2019-02-20,77,1.141083465904675
IN009010500,"ANEKAL, IN",1930-01-20,32.5,1.1561571467186667
IN009012800,"BANGALORE HINDUSTAN, IN",2022-07-03,75,1.0587667433560541
IN009010500,"ANEKAL, IN",1939-07-16,21.6,-1.3606326886413629
IN009010500,"ANEKAL, IN",1902-01-06,22.3,-1.199003983618242
IN009010500,"ANEKAL, IN",1906-12-02,21.9,-1.2913632436314546
IN009012800,"BANGALORE HINDUSTAN, IN",1962-03-11,78,1.1822418271789852
IN009011801,"ATTIBELE, IN",1963-09-27,22.3,-1.192218876381789
IN009010500,"ANEKAL, IN",1941-01-16,33.4,1.3639654817483935
IN009010500,"ANEKAL, IN",1928-12-22,34.5,1.6179534467847272
IN009012800,"BANGALORE HINDUSTAN, IN",2021-04-11,80,1.264558549727606
IN009010500,"ANEKAL, IN",1944-10-28,33.9,1.4794145567649086
IN009012800,"BANGALORE HINDUSTAN, IN",1959-03-20,24.1,-1.0361938455063417
IN009012800,"BANGALORE HINDUSTAN, IN",2015-01-25,77,1.141083465904675
IN009010500,"ANEKAL, IN",1928-07-15,33.2,1.3177858517417884
IN009012800,"BANGALORE HINDUSTAN, IN",1943-10-05,75,1.0587667433560541
IN009012800,"BANGALORE HINDUSTAN, IN",1957-08-09,20,-1.204943126731014
IN009010500,"ANEKAL, IN",1954-02-04,34.9,1.710312706797939
IN009012800,"BANGALORE HINDUSTAN, IN",1943-06-14,75,1.0587667433560541
IN009012800,"BANGALORE HINDUSTAN, IN",1955-06-27,21,-1.1637847654567037
IN009010500,"ANEKAL, IN",1970-03-27,34.5,1.6179534467847272
IN009011400,"VARTUR, IN",1963-07-20,33.8,1.4344724286661272
IN009010500,"ANEKAL, IN",1905-06-13,34.2,1.5486840017748187
IN009010500,"ANEKAL, IN",1920-01-31,21,-1.4991715786611814
IN009010500,"ANEKAL, IN",1960-10-26,32.5,1.1561571467186667
IN009012800,"BANGALORE HINDUSTAN, IN",2015-07-25,79,1.2234001884532955
IN009010500,"ANEKAL, IN",1917-06-01,22.9,-1.0604650935984243
IN009012800,"BANGALORE HINDUSTAN, IN",2011-09-06,75,1.0587667433560541
IN009011801,"ATTIBELE, IN",1964-06-11,22.4,-1.1691442160115402
IN009012800,"BANGALORE HINDUSTAN, IN",2018-02-28,74,1.0176083820817439
IN009012800,"BANGALORE HINDUSTAN, IN",2011-04-23,74,1.0176083820817439
IN009012800,"BANGALORE HINDUSTAN, IN",1957-06-16,24.3,-1.0279621732514796
IN009010500,"ANEKAL, IN",1950-01-02,20,-1.7300697286942117
IN009010500,"ANEKAL, IN",1914-02-09,20.2,-1.6838900986876058
IN009010500,"ANEKAL, IN",1905-10-27,33.3,1.3408756667450903
IN009010500,"ANEKAL, IN",1903-06-18,33.1,1.2946960367384852
IN009012800,"BANGALORE HINDUSTAN, IN",2015-02-26,82,1.3468752722762265
IN009012800,"BANGALORE HINDUSTAN, IN",1945-07-18,75,1.0587667433560541
IN009010500,"ANEKAL, IN",1912-11-07,20.5,-1.6146206536776966
IN009010500,"ANEKAL, IN",1949-11-15,34.8,1.6872228917946357
IN009011801,"ATTIBELE, IN",1960-12-22,33.9,1.4844417265671412
IN009010500,"ANEKAL, IN",1962-08-06,21.1,-1.476081763657878
IN009010500,"ANEKAL, IN",1915-09-26,20,-1.7300697286942117
IN009012800,"BANGALORE HINDUSTAN, IN",1953-05-12,20.3,-1.192595618348721
IN009010500,"ANEKAL, IN",1901-12-18,32.9,1.2485164067318784
IN009010500,"ANEKAL, IN",1931-03-20,32.7,1.2023367767252733
IN009010500,"ANEKAL, IN",1970-10-25,22.9,-1.0604650935984243
IN009012800,"BANGALORE HINDUSTAN, IN",1970-12-21,21.2,-1.1555530932018416
IN009012800,"BANGALORE HINDUSTAN, IN",1965-03-13,21.3,-1.1514372570744107
IN009010500,"ANEKAL, IN",1945-06-03,22.4,-1.1759141686149395
IN009010500,"ANEKAL, IN",1932-06-24,23.1,-1.0142854635918175
IN009010500,"ANEKAL, IN",1965-08-18,33.5,1.387055296751697
IN009010500,"ANEKAL, IN",1959-09-15,33.6,1.4101451117550003
IN009010500,"ANEKAL, IN",1956-07-13,32.7,1.2023367767252733
IN009012800,"BANGALORE HINDUSTAN, IN",2014-11-04,74,1.0176083820817439
IN009010500,"ANEKAL, IN",1921-04-16,34.2,1.5486840017748187
IN009012800,"BANGALORE HINDUSTAN, IN",1961-04-21,78,1.1822418271789852
IN009010500,"ANEKAL, IN",1956-12-19,20.7,-1.5684410236710906
IN009010500,"ANEKAL, IN",1917-05-18,34.2,1.5486840017748187
IN009010500,"ANEKAL, IN",1958-11-12,22.4,-1.1759141686149395
IN009012800,"BANGALORE HINDUSTAN, IN",1943-10-28,75,1.0587667433560541
IN009010500,"ANEKAL, IN",1916-01-29,33.1,1.2946960367384852
IN009012800,"BANGALORE HINDUSTAN, IN",2017-05-03,81,1.3057169110019162
IN009010500,"ANEKAL, IN",1939-05-19,32.8,1.2254265917285752
IN009012800,"BANGALORE HINDUSTAN, IN",1953-04-09,24.2,-1.0320780093789108
IN009010500,"ANEKAL, IN",1926-04-02,20.6,-1.5915308386743932
IN009010500,"ANEKAL, IN",1935-08-06,22.3,-1.199003983618242
IN009010500,"ANEKAL, IN",1940-09-26,34.9,1.710312706797939
IN009012800,"BANGALORE HINDUSTAN, IN",1958-10-13,20.6,-1.180248109966428
IN009012800,"BANGALORE HINDUSTAN, IN",1970-03-15,22.8,-1.089699715162945
IN009012800,"BANGALORE HINDUSTAN, IN",1956-11-27,23.4,-1.065004698398359
IN009010500,"ANEKAL, IN",1966-07-10,31.9,1.017618256698848
IN009010500,"ANEKAL, IN",1933-11-07,32,1.0407080717021515
IN009010500,"ANEKAL, IN",1925-05-05,33.1,1.2946960367384852
IN009010500,"ANEKAL, IN",1968-06-04,22.5,-1.152824353611636
IN009010500,"ANEKAL, IN",1911-08-14,33.9,1.4794145567649086
IN009010500,"ANEKAL, IN",1948-11-02,33.7,1.4332349267583036
IN009012800,"BANGALORE HINDUSTAN, IN",1951-04-04,21.2,-1.1555530932018416
IN009011400,"VARTUR, IN",1958-10-14,32.4,1.1153436661746916
IN009012800,"BANGALORE HINDUSTAN, IN",1962-03-17,77,1.141083465904675
IN009010500,"ANEKAL, IN",1907-03-02,33.4,1.3639654817483935
IN009012800,"BANGALORE HINDUSTAN, IN",1958-01-19,20.1,-1.200827290603583
IN009010500,"ANEKAL, IN",1927-02-05,33.9,1.4794145567649086
IN009011801,"ATTIBELE, IN",1957-03-17,21.8,-1.307592178233036
IN009012800,"BANGALORE HINDUSTAN, IN",1964-03-09,21.8,-1.1308580764372556
IN009012800,"BANGALORE HINDUSTAN, IN",1969-12-29,24.4,-1.0238463371240487
IN009012800,"BANGALORE HINDUSTAN, IN",1968-03-22,24.5,-1.0197305009966176
IN009012800,"BANGALORE HINDUSTAN, IN",1945-04-26,80,1.264558549727606
IN009012800,"BANGALORE HINDUSTAN, IN",2020-06-25,74,1.0176083820817439
IN009010500,"ANEKAL, IN",1923-04-30,32.2,1.0868877017087581
IN009010500,"ANEKAL, IN",1917-05-29,34.9,1.710312706797939
IN009012800,"BANGALORE HINDUSTAN, IN",2011-08-09,75,1.0587667433560541
IN009010500,"ANEKAL, IN",1969-07-15,22.4,-1.1759141686149395
IN009010500,"ANEKAL, IN",1952-01-02,20,-1.7300697286942117
IN009010500,"ANEKAL, IN",1942-08-05,32.5,1.1561571467186667
IN009010500,"ANEKAL, IN",1909-08-05,35,1.7334025218012423
IN009010500,"ANEKAL, IN",1944-08-12,32.5,1.1561571467186667
IN009010500,"ANEKAL, IN",1933-11-22,22,-1.2682734286281512
IN009010500,"ANEKAL, IN",1925-11-22,31.9,1.017618256698848
IN009012800,"BANGALORE HINDUSTAN, IN",1953-08-13,24.8,-1.0073829926143245
IN009010500,"ANEKAL, IN",1956-02-07,34.5,1.6179534467847272
IN009010500,"ANEKAL, IN",1935-02-15,20.7,-1.5684410236710906
IN009011801,"ATTIBELE, IN",1957-06-27,21.4,-1.399890819714034
IN009010500,"ANEKAL, IN",1927-08-08,21.2,-1.4529919486545755
IN009010500,"ANEKAL, IN",1932-10-20,21.8,-1.3144530586347571
IN009012800,"BANGALORE HINDUSTAN, IN",2016-07-27,74,1.0176083820817439
IN009010500,"ANEKAL, IN",1960-08-02,34.2,1.5486840017748187
IN009010500,"ANEKAL, IN",1955-12-12,32.1,1.063797886705455
IN009010500,"ANEKAL, IN",1965-11-11,22.3,-1.199003983618242
IN009010500,"ANEKAL, IN",1917-06-08,34,1.502504371768212
IN009012800,"BANGALORE HINDUSTAN, IN",1942-12-02,81,1.3057169110019162
IN009010500,"ANEKAL, IN",1936-12-10,21.2,-1.4529919486545755
IN009010500,"ANEKAL, IN",1930-11-20,32.7,1.2023367767252733
IN009010500,"ANEKAL, IN",1944-08-29,34.9,1.710312706797939
IN009010500,"ANEKAL, IN",1919-05-03,32.7,1.2023367767252733
IN009010500,"ANEKAL, IN",1944-04-15,33.7,1.4332349267583036
IN009010500,"ANEKAL, IN",1910-05-17,33.8,1.4563247417616054
IN009011801,"ATTIBELE, IN",1960-02-20,22.6,-1.1229948952710407
IN009012800,"BANGALORE HINDUSTAN, IN",1949-06-07,20.9,-1.167900601584135
IN009011400,"VARTUR, IN",1963-02-03,34.7,1.6396266331249088
IN009010500,"ANEKAL, IN",1912-12-16,20.8,-1.5453512086677874
IN009011801,"ATTIBELE, IN",1959-09-25,34,1.5075163869373909
IN009010500,"ANEKAL, IN",1925-12-18,21.4,-1.4068123186479697
IN009010500,"ANEKAL, IN",1941-01-15,22.4,-1.1759141686149395
IN009010500,"ANEKAL, IN",1909-09-29,32,1.0407080717021515
IN009012800,"BANGALORE HINDUSTAN, IN",1966-07-01,23.6,-1.0567730261434969
IN009010500,"ANEKAL, IN",1906-12-12,32.9,1.2485164067318784
IN009010500,"ANEKAL, IN",1919-05-10,34,1.502504371768212
IN009012800,"BANGALORE HINDUSTAN, IN",2011-07-20,75,1.0587667433560541
IN009012800,"BANGALORE HINDUSTAN, IN",1962-04-16,76,1.0999251046303646
IN009012800,"BANGALORE HINDUSTAN, IN",1961-05-20,80,1.264558549727606
IN009010500,"ANEKAL, IN",1953-11-22,34,1.502504371768212
IN009010500,"ANEKAL, IN",1967-10-11,32.6,1.17924696172197
IN009010500,"ANEKAL, IN",1957-10-31,20.7,-1.5684410236710906
IN009010500,"ANEKAL, IN",1905-09-05,22.6,-1.1297345386083326
IN009010500,"ANEKAL, IN",1911-10-27,33.1,1.2946960367384852
IN009012800,"BANGALORE HINDUSTAN, IN",1964-01-18,20.5,-1.1843639460938589
IN009012800,"BANGALORE HINDUSTAN, IN",1958-12-21,21.2,-1.1555530932018416
IN009012800,"BANGALORE HINDUSTAN, IN",2019-09-13,76,1.0999251046303646
IN009012800,"BANGALORE HINDUSTAN, IN",2015-05-11,85,1.4703503560991575
IN009012800,"BANGALORE HINDUSTAN, IN",1968-04-27,22.6,-1.0979313874178072
IN009012800,"BANGALORE HINDUSTAN, IN",2015-07-07,83,1.3880336335505368
IN009012800,"BANGALORE HINDUSTAN, IN",1966-11-12,22.7,-1.0938155512903762
IN009010500,"ANEKAL, IN",1905-02-05,20.4,-1.637710468681
IN009010500,"ANEKAL, IN",1964-06-30,32.9,1.2485164067318784
IN009012800,"BANGALORE HINDUSTAN, IN",1957-02-03,24.1,-1.0361938455063417
IN009010500,"ANEKAL, IN",1965-10-23,22.1,-1.2451836136248478
IN009012800,"BANGALORE HINDUSTAN, IN",1963-08-01,22.2,-1.1143947319275314
IN009012800,"BANGALORE HINDUSTAN, IN",1960-05-24,23.6,-1.0567730261434969
IN009010500,"ANEKAL, IN",1925-10-05,21.7,-1.3375428736380603
IN009010500,"ANEKAL, IN",1916-09-08,33.3,1.3408756667450903
IN009011400,"VARTUR, IN",1952-05-11,22.3,-1.1869424060849523
IN009012800,"BANGALORE HINDUSTAN, IN",2018-04-22,80,1.264558549727606
IN009012800,"BANGALORE HINDUSTAN, IN",1955-09-26,22.6,-1.0979313874178072
IN009010500,"ANEKAL, IN",1935-06-06,22.3,-1.199003983618242
IN009010500,"ANEKAL, IN",1957-03-25,33,1.2716062217351818
IN009010500,"ANEKAL, IN",1942-11-30,33.1,1.2946960367384852
IN009010500,"ANEKAL, IN",1906-04-22,22,-1.2682734286281512
IN009010500,"ANEKAL, IN",1944-05-04,34.2,1.5486840017748187
IN009010500,"ANEKAL, IN",1914-11-10,33.8,1.4563247417616054
IN009012800,"BANGALORE HINDUSTAN, IN",1952-05-10,24.7,-1.0114988287417555
IN009011801,"ATTIBELE, IN",1964-10-24,21.9,-1.2845175178627872
IN009011400,"VARTUR, IN",1956-04-25,20.3,-1.642840638215575
IN009012800,"BANGALORE HINDUSTAN, IN",1942-09-26,81,1.3057169110019162
IN009012800,"BANGALORE HINDUSTAN, IN",2023-03-25,80,1.264558549727606
IN009010500,"ANEKAL, IN",1961-01-31,34.3,1.5717738167781206
IN009011801,"ATTIBELE, IN",1957-08-19,34.9,1.7151883302696351
IN009010500,"ANEKAL, IN",1931-07-10,34.1,1.5255941867715155
IN009010500,"ANEKAL, IN",1939-10-23,20.8,-1.5453512086677874
IN009010500,"ANEKAL, IN",1918-06-26,22,-1.2682734286281512
IN009010500,"ANEKAL, IN",1923-06-24,34.8,1.6872228917946357
IN009010500,"ANEKAL, IN",1912-02-24,21,-1.4991715786611814
IN009010500,"ANEKAL, IN",1948-08-04,34.8,1.6872228917946357
IN009010500,"ANEKAL, IN",1968-03-30,33.5,1.387055296751697
IN009010500,"ANEKAL, IN",1947-06-09,33.3,1.3408756667450903
IN009012800,"BANGALORE HINDUSTAN, IN",2012-07-26,75,1.0587667433560541
IN009010500,"ANEKAL, IN",1970-12-05,32.5,1.1561571467186667
IN009012800,"BANGALORE HINDUSTAN, IN",2024-05-04,87,1.5526670786477783
IN009012800,"BANGALORE HINDUSTAN, IN",1949-12-10,20.5,-1.1843639460938589
IN009011400,"VARTUR, IN",1955-09-27,21.6,-1.34650678733067
IN009012800,"BANGALORE HINDUSTAN, IN",1943-10-19,77,1.141083465904675
IN009010500,"ANEKAL, IN",1964-06-04,32.4,1.1330673317153632
IN009010500,"ANEKAL, IN",1957-04-28,20.9,-1.5222613936644849
IN009010500,"ANEKAL, IN",1960-01-24,21.2,-1.4529919486545755
IN009010500,"ANEKAL, IN",1918-07-27,23.1,-1.0142854635918175
IN009010500,"ANEKAL, IN",1914-04-14,32.2,1.0868877017087581
IN009011801,"ATTIBELE, IN",1963-12-23,32,1.0460231795324029
IN009012800,"BANGALORE HINDUSTAN, IN",2018-10-12,76,1.0999251046303646
IN009010500,"ANEKAL, IN",1929-01-10,21.9,-1.2913632436314546
IN009011400,"VARTUR, IN",1955-04-14,34.9,1.68521645633797
IN009010500,"ANEKAL, IN",1930-03-19,21.4,-1.4068123186479697
IN009011400,"VARTUR, IN",1954-08-21,21.2,-1.437686433756795
IN009012800,"BANGALORE HINDUSTAN, IN",1945-07-06,75,1.0587667433560541
IN009011801,"ATTIBELE, IN",1958-01-13,33.2,1.3229191039753962
IN009010500,"ANEKAL, IN",1956-12-22,22.9,-1.0604650935984243
IN009012800,"BANGALORE HINDUSTAN, IN",2018-09-14,77,1.141083465904675
IN009012800,"BANGALORE HINDUSTAN, IN",1943-02-10,83,1.3880336335505368
IN009010500,"ANEKAL, IN",1954-08-10,22.8,-1.0835549086017269
IN009010500,"ANEKAL, IN",1912-04-03,34,1.502504371768212
IN009012800,"BANGALORE HINDUSTAN, IN",2017-03-23,79,1.2234001884532955
IN009012800,"BANGALORE HINDUSTAN, IN",1945-02-19,77,1.141083465904675
IN009010500,"ANEKAL, IN",1922-06-02,22.6,-1.1297345386083326
IN009010500,"ANEKAL, IN",1918-10-28,34.5,1.6179534467847272
IN009010500,"ANEKAL, IN",1945-11-07,34.2,1.5486840017748187
IN009010500,"ANEKAL, IN",1939-04-08,22.9,-1.0604650935984243
IN009010500,"ANEKAL, IN",1969-03-12,23,-1.037375278595121
IN009010500,"ANEKAL, IN",1906-03-26,20.3,-1.6608002836843025
IN009010500,"ANEKAL, IN",1914-04-21,22.4,-1.1759141686149395
IN009011801,"ATTIBELE, IN",1960-09-06,33.6,1.4152177454563937
IN009010500,"ANEKAL, IN",1949-09-10,21.5,-1.3837225036446663
IN009010500,"ANEKAL, IN",1924-09-22,33.1,1.2946960367384852
IN009012800,"BANGALORE HINDUSTAN, IN",1969-12-20,21.9,-1.1267422403098246
IN009010500,"ANEKAL, IN",1949-03-17,33.3,1.3408756667450903
IN009012800,"BANGALORE HINDUSTAN, IN",2017-10-22,76,1.0999251046303646
IN009010500,"ANEKAL, IN",1958-11-27,34,1.502504371768212
IN009010500,"ANEKAL, IN",1901-09-24,20,-1.7300697286942117
IN009012800,"BANGALORE HINDUSTAN, IN",1963-09-22,22.4,-1.1061630596726693
IN009012800,"BANGALORE HINDUSTAN, IN",1970-02-15,24,-1.0403096816337727
IN009010500,"ANEKAL, IN",1903-04-23,20.7,-1.5684410236710906
IN009010500,"ANEKAL, IN",1948-09-20,33.2,1.3177858517417884
IN009011400,"VARTUR, IN",1962-01-28,22.3,-1.1869424060849523
IN009010500,"ANEKAL, IN",1924-07-04,22.6,-1.1297345386083326
IN009012800,"BANGALORE HINDUSTAN, IN",2016-11-07,75,1.0587667433560541
IN009012800,"BANGALORE HINDUSTAN, IN",1968-01-18,20.7,-1.1761322738389968
IN009012800,"BANGALORE HINDUSTAN, IN",1945-08-24,75,1.0587667433560541
IN009012800,"BANGALORE HINDUSTAN, IN",1950-10-04,24.9,-1.0032671564868936
IN009012800,"BANGALORE HINDUSTAN, IN",2016-09-29,75,1.0587667433560541
IN009010500,"ANEKAL, IN",1910-05-20,32.8,1.2254265917285752
IN009012800,"BANGALORE HINDUSTAN, IN",1945-06-16,77,1.141083465904675
IN009010500,"ANEKAL, IN",1905-12-12,22.3,-1.199003983618242
IN009012800,"BANGALORE HINDUSTAN, IN",1954-04-24,22.9,-1.0855838790355141
IN009012800,"BANGALORE HINDUSTAN, IN",2011-02-18,75,1.0587667433560541
IN009010500,"ANEKAL, IN",1902-07-30,32.1,1.063797886705455
IN009011801,"ATTIBELE, IN",1961-11-08,33.2,1.3229191039753962
IN009011400,"VARTUR, IN",1958-07-08,22.3,-1.1869424060849523
IN009012800,"BANGALORE HINDUSTAN, IN",2016-02-11,76,1.0999251046303646
IN009010500,"ANEKAL, IN",1909-11-22,34.8,1.6872228917946357
IN009010500,"ANEKAL, IN",1915-12-25,21.6,-1.3606326886413629
IN009011801,"ATTIBELE, IN",1964-02-07,22.8,-1.076845574530542
IN009010500,"ANEKAL, IN",1938-02-19,22.7,-1.10664472360503
IN009012800,"BANGALORE HINDUSTAN, IN",2016-04-05,83,1.3880336335505368
